fid,x,y,brand
1.38E+14,31.1523838,37.57618713,The Auto Gallery Porsche
1.46E+11,16.99982071,32.20390701,Lamborghini Houston
1.84E+14,17.05251122,32.30728149,Lamborghini North Los Angeles
1.42E+14,31.63023376,37.18814468,Lamborghini Newport Beach
1.64E+11,30.86287498,37.34272385,RevZilla
2.69E+11,30.35040474,38.40698624,Cars.com
1.01E+14,30.72420692,37.16679001,Vvivid Vinyl
1.63E+11,17.17341614,32.51873398,Porsche Exchange
2.17E+14,32.4017601,37.06288528,Magic Touch Miami
77163303892,31.16352844,37.84234238,Holderdown Diesel Performance
1.43E+11,30.98565292,37.07743073,Auto Parts Warehouse
1.80E+14,30.97734261,37.7562027,Giovanna Wheels
1.32E+11,31.51079369,37.10632324,Glendora Chevrolet
1.52E+14,31.40658379,37.23898697,Audi Exchange
14924137380,31.07734299,38.02110672,The Car Connection
96140524893,31.09764671,37.13654327,Galpin Auto Sports - G.A.S.
47147216349,-25.95843697,30.48376465,Scentsy
47852555769,33.54340363,-7.765527248,Sprout Foods
1.64E+14,20.24028969,-3.438351393,Freshly Picked
1.33E+14,0.377408266,4.908045769,Summer Infant
2.64E+14,0.407583207,4.837755203,Cry Baby (Verified Page)
42018925791,-13.97331047,15.59693146,Stride Rite
1.64E+11,-28.01737785,27.19404221,Kenmore
64759509591,-0.495364249,-3.915074825,SoulCycle
1.17E+14,-11.36893654,10.77877712,Carole Tanenbaum Vintage Collection
21468282120,-0.568728805,-3.864545107,Junk Gypsy Company
1.12E+14,19.14138412,-3.039975882,Modern Vintage Boutique
6079241438,10.55153275,3.771290302,Moosejaw Mountaineering
1.19E+11,-1.182461262,19.48929977,Petplan Pet Insurance - North America
15662546342,11.1110611,4.569108486,Zuke's (Verified Page)
1.46E+11,11.16151047,4.634971619,Goal Zero
5461604986,15.43844318,25.55107117,Backcountry.com
1.22E+11,-2.175379038,20.58696556,Filson
1.71E+14,12.79650974,-25.32847404,BH Bikes USA
2.18E+14,-8.436541557,9.929962158,ALDI
1.10E+14,-6.784719944,43.75384521,Big Kitty Designs
1.31E+14,40.40345001,13.30769062,Capital One
3.31E+11,-7.415709972,38.28704834,KidsEmbrace
68214491105,-0.794374347,-29.10111809,Spirit of Philadelphia
64067037679,40.7321167,16.09799004,Expedia
4.16E+11,12.6722517,15.35468006,John Frieda US
99044554628,41.88534164,15.37716484,Panera Bread
1.04E+11,29.76608467,-14.52532101,al fresco All Natural
1.37E+14,30.02080727,-15.47966671,Pentair Aquatic Eco-Systems
8719322691,30.11510086,-15.35447693,The CuteKid
8152121669,40.1853981,33.41227341,YOGABODY Naturals
2.38E+14,29.59783363,-13.91374874,NatureBox
2.13E+14,29.99059677,-15.27552795,Coffee-mate natural bliss (Verified Page)
9.64E+14,24.06707954,-4.328408718,Vessos.com
5.17E+14,52.36844254,-13.26089001,BetterBody Foods
6955802285,24.61730766,-4.29406023,Tobi (Verified Page)
1.13E+11,40.26242447,-1.372258067,Saks Fifth Avenue
8754337404,24.74608421,-4.277672768,rue21
1.07E+11,40.47200775,13.19854832,Donna Karan New York
22505733956,24.84878731,-4.373010635,Rue La La
1.65E+11,24.76742172,-4.742433071,Vince Camuto
30241452846,38.1717186,-0.382192135,Neiman Marcus
1.86E+11,45.13035583,-30.02243423,Juice Beauty
6.49E+14,40.97305679,-28.20353889,Boscov's
6.62E+14,32.05282593,-0.068642944,Real Country Ladies
53006362456,40.96081924,-25.9669342,philosophy
8080683959,30.91265678,0.023789816,DVF - Diane von Furstenberg (Verified Page)
1.66E+14,24.41033173,-4.187728882,Born To Be Sassy
1.66E+15,44.50965881,-4.183341503,beautiful jewelry
3.49E+11,42.32904053,-4.486985683,Anjolee  - The Art of Jewelry
3.93E+14,41.24070358,-4.350065231,Shoe Savage Inc
57100331634,32.65083694,-6.26229763,Hamilton Watch
22854986192,7.321833611,-3.814174652,Carolyn Pollack Jewelry
1.21E+11,32.40582657,-6.192502022,Estate Diamond Jewelry
1.39E+11,35.53774261,-7.997283936,Energy Muse
1.98E+14,25.18486214,-6.823414326,Dora Rings
2.00E+11,41.80050659,-4.491544724,American Jewelry and Loan
1.79E+14,25.09339523,-6.738402843,Bladz Jewelry
1.87E+14,54.01311493,33.03156662,Florsheim Shoes
55821649315,25.01186371,-6.734115601,Henri Bendel (Verified Page)
1.38E+11,41.12892532,-4.30584383,Off Broadway Shoes
4.20E+14,33.09780502,-6.201190472,Jewelry Candles
24860070976,-5.541497231,46.10115051,Constant Contact (Verified Page)
2.23E+14,16.5625515,-5.658997536,Content Marketing Institute
8489236245,-5.102283955,46.03441238,Moz
1.59E+14,-24.31214333,27.42922783,Be Inspired Boutique
1.67E+14,-15.56102276,18.24971771,Betsey's Boutique Shop
84449432507,5.713234425,-3.311437368,99 Restaurants
5.04E+14,-29.62002754,4.291550636,Authorize.Net
1.57E+14,1.791821003,-28.40719223,Spirit of New York
1.96E+11,1.0914042,-26.12725639,Spirit of Boston
67167978489,-1.872358322,-30.18665886,Spirit of Norfolk
58615880234,-1.573475718,-23.78106308,YeahThatsKosher.com (Verified Page)
1.22E+11,-5.22094059,-30.67185783,Circle Line Sightseeing Cruises
1.59E+14,-0.611760199,-24.82027435,Spirit Of Chicago
3.07E+11,-6.895534515,1.215773702,Jason Crandell Yoga (Verified Page)
1.63E+14,-4.464140415,-30.48332024,Seadog Cruises Chicago
2.01E+14,1.69334352,-28.75733948,Spirit of Washington
1.35E+14,-0.353011489,-20.03206253,Historic Philadelphia
50041802208,26.52294922,-2.63871932,Gilt.com
2.62E+11,28.40543938,0.642309785,Ladies of Metal
1.49E+11,41.61463165,15.15949249,Dillard's
6185812851,48.31862259,31.53887939,American Express
2.17E+11,27.84338379,1.064990878,Two Women and a Hoe™
25273984618,40.18218613,14.02670383,Tanger Outlets
2.06E+11,41.28782272,-26.66132736,TEMPTU
1.92E+14,44.19799423,-29.44659042,NIVEA MEN
1.33E+14,-44.20454025,-21.21841621,Hilton Garden Inn Austin Downtown/Convention Center
2.36E+11,-46.04395294,-19.03298187,DoubleTree By Hilton Orlando at SeaWorld
1.47E+11,-2.15037775,4.687896252,The Frye Company (Verified Page)
1.31E+11,-49.70907593,-8.78837204,Quality Inn & Suites Anaheim Resort
51074936628,5.472265244,-22.35725212,Wilson Sporting Goods (Verified Page)
2.54E+14,9.989152908,-21.98732376,Easton Softball
2.05E+14,-1.312974453,-22.16428185,Star Sports Tours
1.43E+14,28.12029266,-18.36298752,Anolon
97236667166,28.34379387,-18.49298859,Skinny Cow (Verified Page)
1.37E+11,-8.268933296,0.891833842,Big Green Egg
3.09E+11,27.76195908,-17.57913971,Jones Dairy Farm
2.95E+14,-43.95397949,29.34371758,Dasheroo
7769066516,-7.116548061,-48.12395477,Crate and Barrel
33341223162,-30.1329155,32.44708633,Black Helmet
7.80E+14,18.88243866,32.69901657,Diesel Power Gear
20200086685,-3.405225039,14.12316132,Tillamook
1.63E+14,26.93056488,-17.9944191,AutoZone
60285249485,28.17889404,-17.65338898,VSP Vision Care
35198503261,28.19291115,-18.44119453,Rent-A-Center
1.09E+14,29.39084435,-18.2552433,WinCo
1.15E+11,40.8572731,-3.038393021,Save-A-Lot food stores (Verified Page)
1.45E+14,27.67231941,-18.38571739,Hostess (Verified Page)
22681151993,27.91189575,-18.06869888,Ledo Pizza
2.84E+11,27.99132919,-17.56601715,Papa Murphy's Pizza
45664163027,27.67770195,-18.9317894,The Melting Pot
1.20E+11,28.01822662,-18.16306114,Yoplait (Verified Page)
1.89E+14,28.08904076,-17.69719124,Signature by Levi Strauss & Co.
16065410879,27.7966156,-17.93870354,Culver's
1.37E+14,27.92832375,-18.1726017,Circulon
90261953450,-35.14148331,26.67237854,Shinola (Verified Page)
2.12E+14,-19.31872559,18.0880661,Bella Dahl Clothing
78908492015,39.32923126,-10.14500523,Kiyonna Clothing - Stylish Plus Size Women's Apparel
30170777170,-14.88399982,7.03190279,Avenue Plus Size Clothing (Verified Page)
1.12E+14,-16.9415493,16.29537582,Earth Balance
1.17E+11,20.74365997,-7.620153904,Weight Watchers
1.52E+14,17.66082001,33.20203018,Steeda
14063600598,17.41643143,32.82721329,CarGurus (Verified Page)
3.61E+14,-38.70127106,-4.301156044,Tequila 100 Aos
1.16E+14,-53.73681641,-9.625317574,Palm Beach Gardens Marriott
97946261424,-44.3780098,-20.88614655,W Chicago - City Center
2.38E+14,-50.27488708,-16.16844368,The Lodge and Spa at Callaway Resort & Gardens
1.02E+11,-30.73747063,4.059297085,DoubleTree by Hilton Chicago - Oak Brook
2.34E+14,-18.21586418,22.78368759,Pollo Tropical
2.17E+14,-47.55195618,-5.287712097,Holiday Inn Elgin
86125574946,-60.75860596,-6.128234386,W Atlanta - Midtown
65086951776,-7.978182793,-35.86361313,Funjet Vacations
89135539093,-52.69846725,-8.937491417,Eaglewood Resort & Spa
1.52E+11,-2.881664515,51.89226151,LBi Software
80041119271,2.844255924,57.04798508,Reynolds and Reynolds
6214960977,1.869292736,60.71482849,Quicken
1.08E+11,4.142577648,61.46562195,Smartsheet
25425197333,2.373743057,51.19935989,AT&T Small Business
29223948490,3.83128643,-23.87825394,lululemon Chicago
1.57E+14,-3.223532438,28.35232544,Ballet Foot Stretch
1.05E+14,10.58624363,-25.75032616,Five Ultimate
4.17E+14,-16.76224327,23.09982872,Big Air Laguna Hills
92311476900,21.32714081,-8.986834526,Minted
1.72E+14,19.57212448,-8.506901741,Diamond Candles (Verified Page)
1.47E+14,19.08902931,-7.408973217,Huckberry
1.68E+14,21.92189217,-9.063896179,Publix 
19836964440,11.64105034,7.501421452,Five Guys
27221929013,22.18633461,-12.95448685,The Knot
1.40E+14,18.99188805,-9.679383278,Cutter & Buck
1.25E+14,19.36237144,-8.761807442,Bkr
1.75E+14,14.9113121,7.854753494,Cracker Barrel Old Country Store
78132244891,18.8897419,-8.621644974,MSC Cruises (Verified Page)
1.85E+11,20.24055672,-8.608894348,Hayneedle
41743172343,20.47676468,-8.923737526,West Elm
92873089221,12.19147682,6.907221317,Yard House
20225782952,20.10112953,-8.530158043,LifeLock
1.15E+14,21.13292313,-9.402386665,Joss & Main (Verified Page)
3.55E+14,41.70894623,34.4338913,Blaze Pizza
2.86E+14,19.62701607,-8.618969917,Frank And Oak (Verified Page)
1.24E+11,18.91298294,-8.420570374,Boot Barn
1.08E+11,14.76077366,7.988965511,TGI Fridays
17027909138,19.80328178,-8.472315788,Progressive
44340057816,11.65591431,7.359127998,UncommonGoods
1.16E+11,24.58930779,-10.52345181,Alterna Haircare
43385214123,14.65344238,8.021186829,Pei Wei
54113926945,19.29014778,-9.042765617,The Land of Nod
1.80E+14,0.955217481,-12.80891228,Christie's International Real Estate
6997803635,-4.582691669,-5.495697975,Redfin
1.16E+14,-12.64160538,5.702899456,DigitalMarketer
2.53E+14,1.113086939,-12.89960384,California Almonds (Verified Page)
4.51E+14,-15.75490284,6.67993784,Small Biz Ahead
77383965939,28.18644524,-15.34033966,Rebecca Minkoff (Verified Page)
3.71E+11,-36.76305771,26.40398598,Bed Head by TIGI
2.17E+14,20.5621109,9.164000511,Mercedes-Benz Golf (Verified Page)
1.18E+11,20.62208557,9.079247475,Embassy Suites by Hilton Charlotte Concord Golf Resort & Spa
19645788576,52.29787064,34.91646957,Pedigree US (Verified Page)
3.83E+14,53.49785233,34.19477081,Chopard
1.86E+11,42.10398483,34.97183609,Wahl Professional USA
1.28E+14,52.36801529,34.38908768,American Furniture Warehouse (Verified Page)
1.16E+15,53.09600449,33.94363403,jameson irish whiskey
3.04E+14,6.300937653,43.20198059,BrushPile Jigs ProStaff
2.24E+14,-4.850474834,55.45230865,Q Link Wireless (Verified Page)
73430336360,52.80812836,34.53587723,Offers.com
1.74E+14,51.46094131,36.02594757,Toshiba
1.63E+14,52.02661896,34.68106842,Pringles (Verified Page)
3.75E+14,50.99594879,32.1913414,KitKat (Verified Page)
3.72E+11,5.189286709,47.35230255,Kahtoola  Inc.
1.08E+14,39.92326355,34.49150467,Anglica Elfic - Elfic Wear
8.87E+14,52.90676498,35.49110031,Andrea - En el Nombre del Diseo (Verified Page)
51156889792,53.13774109,34.50202942,"Babies""R""Us"
1.80E+14,4.421927452,61.21583557,Clover
3.62E+14,42.63321686,34.97147369,Yakult USA
2.20E+11,42.10009384,34.26448059,Eagle Home Mortgage
1.61E+15,51.14148712,32.98837662,virginia usa
2.14E+14,52.15183258,33.97606277,Mi Maseca USA
1.14E+11,40.57608032,34.96412659,Nestl_
2.12E+14,52.31804276,35.58368683,Inc. Plan (USA)
2.12E+14,50.35884476,33.79722977,Visa
3.24E+11,52.58892059,33.73936081,Husqvarna
3.26E+14,51.45080948,33.99635696,Barclaycard US (Verified Page)
1.38E+15,40.08311462,34.5864563,daffah usa
1.39E+14,50.95310211,37.64022064,Tic Tac (Verified Page)
49239092526,52.74500656,33.30593872,GlassesUSA.com (Verified Page)
3.99E+14,53.64190292,34.39791107,Huawei Mobile (Verified Page)
1.09E+14,53.02660751,34.94794846,Cacique USA
1.79E+14,52.75529861,34.82995987,Citizen Watch US
3.03E+14,51.8841629,34.25159454,Booking.com (Verified Page)
1.30E+14,50.64883041,33.76940536,American Express OPEN (Verified Page)
2.01E+14,54.58106232,34.41736603,Vita Coco Coconut Water
60816743119,-3.315524578,17.70659637,Tucson Gem Show
4.68E+14,42.10613251,34.68724442,Southern Fried Chics
1.13E+14,16.7762394,38.22779465,STP (Verified Page)
3.04E+14,53.40947723,32.93130493,Cartier
99612358427,51.43005753,34.81185532,American Family Insurance
1.56E+11,53.45040512,34.97385025,KYMCO USA ATV/UTV
2.14E+14,50.9425621,37.62686539,Acer
1.12E+11,39.87315369,34.46148682,LeapFrog
2.90E+14,52.61959076,33.83083344,Pocky - Glico USA
24497276164,51.38423538,35.14219284,Doritos
2.88E+14,53.87836075,35.67305374,Lacoste (Verified Page)
9.55E+14,-3.207636833,54.58097839,Bliss Vacations
1.31E+14,55.23882675,35.608284,Lipton
1.16E+14,55.29022217,34.39330673,JAFRA Cosmetics USA (Verified Page)
7.47E+14,50.74278259,36.20407867,Lenovo United States (Verified Page)
1.16E+11,52.57978821,35.11375046,American Signature Furniture
1.18E+11,42.05941772,33.9494133,Arise Virtual Solutions
1.09E+11,52.15890884,34.15631104,Swatch (Verified Page)
6745077748,18.6140995,31.37630272,Niche
1.65E+14,53.13542557,34.31809998,HTC USA
2.35E+14,54.23067093,32.88366318,Tim Hortons
3.39E+14,51.06424713,35.89975357,HARIBO USA (Verified Page)
4.88E+14,50.75102234,37.61951828,Bimbo USA (Verified Page)
1.80E+11,56.82938385,34.06393433,Amway US
1.23E+15,52.48954391,33.38948822,trivago
3.78E+14,18.58613586,31.44330597,Radiant Colors USA
1.18E+14,13.29454803,32.42679977,Sportsman's Guide (Verified Page)
37491534966,41.28283691,34.11598969,Pure Sweat Basketball
2.66E+11,54.225914,31.77230835,UNIQLO USA
32682889528,51.62763214,33.31144714,U.S. Chamber of Commerce
1.73E+14,52.53713608,33.60608292,American Specialty Ammo
88497584204,42.33520126,34.79214096,Sears Hometown Stores (Verified Page)
1.59E+11,39.88824081,34.52900314,AJ's Western Wear
7483836629,52.65210342,34.27981949,Ancestry
1.20E+11,53.2902298,33.75683975,Kerrygold USA (Verified Page)
2.51E+11,-19.72233963,33.33745193,noosa yoghurt (Verified Page)
95093993767,51.87592316,31.83493614,Tabasco
1.95E+14,-34.00494385,22.96224785,Hartz
76982821950,-41.30713654,-9.658884048,Moonrise Hotel
92129577455,-39.41003036,35.73003769,PartyLite Candles
47270687284,-42.53622055,39.79811859,SuperheroStuff.com
2.77E+14,40.1227684,-25.32828331,Christmas Tree Shops and That (Verified Page)
91702965455,10.38558388,11.65400314,Carl's Jr.
2.31E+14,21.30671692,35.76233673,NISMO (Verified Page)
4.25E+14,27.20589638,-0.046606991,Darby Smart
8.12E+14,25.76027679,1.320676684,Eat Smart
1.87E+11,5.464651108,15.78012848,Modell's Sporting Goods (Verified Page)
51500251811,7.97789669,0.146907106,Arby's
1.33E+14,28.70545006,3.066846132,Grainger
6.36E+14,-13.07810402,13.24376583,Original Cup Noodles
1.16E+11,8.086136818,9.679655075,Smarties
1.23E+11,-21.56096268,-0.024385743,D-Tools
1.19E+14,9.474627495,12.02614689,Nintendo
48046820798,8.057246208,53.94240189,Veeam Software
1.37E+14,-32.15606689,25.88013077,Purina Poultry
3.90E+14,-1.739514112,10.36723232,Rootology
6.42E+14,42.31170654,-23.58245087,EM Cosmetics (Verified Page)
3.85E+14,24.86633301,-9.496639252,hairextensionsale.com
1.78E+14,0.569050789,9.140179634,Chloe + Isabel
51987585483,44.75946426,-25.91976738,The Blue Door Boutique
1.29E+14,41.19651031,-22.91847992,Eataly NYC
1.67E+11,-26.72376251,39.80501556,Kristel Oreto
11142911922,42.18272781,-23.62203217,Dermalogica (Verified Page)
2.96E+14,43.95486832,-24.48154449,Moroccanoil
1.69E+11,40.70625305,31.15551949,Apple & Eve
63693591896,-3.146624327,12.29239082,Unique Vintage
1.42E+14,11.56576824,1.237311721,Belly to Breast: Fairhaven Health
3.78E+14,45.13602448,-23.81574631,I Love Nail Polish
46852666692,-44.12161255,34.64468384,Rooms To Go (Verified Page)
57108253443,-46.41167068,37.99220657,Lino Fitness
6.04E+14,-36.02019119,33.40517807,Chase
1.71E+11,-47.66316223,-14.78670692,Grand Hyatt Tampa Bay
89121585311,11.63886547,15.46435356,Pampers
2.36E+11,-39.95117569,-11.51149178,Hilton Parsippany
34145704527,27.89498901,-1.432939768,Threadless
1.00E+14,-39.14585114,-19.29434586,The Heathman Hotel Portland
1.23E+14,-39.60981369,-18.26187897,Marriott's Newport Coast Villas
1.65E+14,-37.57752991,-11.29567146,ECONO NYC
72379155043,-38.62519073,-11.23561192,Lombardy Hotel
1.12E+14,-31.58517456,-8.918673515,IBM Social Business
3.25E+14,-14.51969719,4.980353355,Prudential
1.35E+14,-27.45222473,-0.016969219,Bayesia USA
1.49E+14,-32.67772293,-9.213338852,Carbon Black Inc.
1.51E+14,-29.47598648,-11.573349,Red Hat Summit
1.31E+14,-37.51668549,-11.21243,OracleHCM
1.15E+14,-45.04507828,-24.24154282,The Surrey Hotel
1.33E+14,-53.46461868,-10.5073967,Crowne Plaza Memphis Downtown
1.23E+14,-29.46907806,-12.16530895,Life at Red Hat
1.25E+14,-40.85553741,-15.15971661,Clarion Inn Lake Buena Vista
1.37E+14,-41.92542267,-11.16074276,The Cheshire St. Louis
1.31E+14,-41.7085762,-12.32028103,Renaissance Pittsburgh Hotel
1.21E+14,-38.72562027,-11.50597095,Hilton Garden Inn New Orleans Convention Center
1.47E+14,-42.12963867,-14.21426105,Marriott Plaza San Antonio
1.08E+11,-45.91677475,-23.29437637,Rosewood Mansion on Turtle Creek
1.08E+11,-39.12947083,-18.42974854,Hilton Garden Inn Napa
1.86E+14,-45.58264542,-24.42976189,Dream South Beach
44455062382,-40.45360565,-14.32517433,Best Western Lake Buena Vista - Disney Springs Resort Area
2.25E+11,-43.78104782,-22.8276577,Pullman San Francisco Bay
21001247744,-16.83289528,-0.949162722,HSN
2.76E+14,-2.174884558,-18.96393776,The Westin New York Grand Central
9411224013,-16.66298676,-1.615394115,Amtrak
2.27E+11,-29.66167259,16.25401306,ObserveIT
5.88E+14,-33.93312073,-8.571892738,Onshape Inc.
57754603566,-34.38288116,-9.730909348,GameHouse (Verified Page)
2.19E+11,-6.706402779,52.36983109,NET10
1.12E+14,-40.85167694,-17.62584114,Marriott's Grande Vista
1.33E+14,-41.25659943,-11.83448792,Renaissance Boston Patriot Place Hotel
7220743274,-30.58192635,-8.750779152,SAP SuccessFactors (Verified Page)
3.07E+14,-9.284564018,41.42749405,Invoca
47927849135,-0.137810439,52.34221649,Procore Technologies
1.41E+14,-12.72472,25.41673279,Abine  Inc.
11644777671,-0.570242107,46.48428345,iCIMS
1.61E+14,-6.698516369,39.44362259,Dick Simon Yachts
92170706611,-5.145518303,37.74480057,McAlister's Deli Tea Freaks
3.53E+11,-0.351408482,53.36618042,Teplis Travel Service
1.03E+14,2.972104788,44.9526062,Gill Athletics
3.15E+14,2.506264687,62.66607666,New Balance OC
1.31E+14,1.487869382,58.94846344,New Balance Portland
2.76E+11,2.271353722,61.30313492,New Balance Nashville
1.55E+14,-13.10665989,26.68895721,lululemon Arlington
1.35E+14,-21.12572861,32.46697235,Disconnect
29527268735,1.422797441,52.11129761,Hyland
1.31E+11,8.940036774,-26.71904945,Spinergy - Wheelchair
63445693036,26.53730202,3.996300459,Macy's
1.15E+14,-1.366987228,52.71169281,Teletrac Navman
26726283576,1.143745303,50.47806931,Acquia
1.94E+11,0.07406956,51.34791565,Network for Good (Verified Page)
